2025-06-15 00:00:09 | INFO  | service=notifications   | latency_ms=59    | status=ok
2025-06-17 10:42:17 | INFO  | service=payments        | latency_ms=289   | status=ok
2025-06-17 10:42:21 | ERROR | service=notifications   | latency_ms=144   | status=timeout
2025-06-17 10:42:28 | INFO  | service=auth            | latency_ms=38    | status=ok
2025-06-17 10:42:40 | INFO  | service=payments        | latency_ms=70    | status=ok
2025-06-17 10:42:44 | INFO  | service=auth            | latency_ms=79    | status=ok
2025-06-17 10:43:55 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-17 10:44:28 | INFO  | service=auth            | latency_ms=37    | status=ok
2025-06-17 10:44:57 | INFO  | service=payments        | latency_ms=271   | status=ok
2025-06-17 10:45:00 | INFO  | service=payments        | latency_ms=240   | status=ok
2025-06-17 10:45:28 | INFO  | service=payments        | latency_ms=198   | status=ok
2025-06-17 10:45:29 | INFO  | service=notifications   | latency_ms=77    | status=ok
2025-06-17 10:46:15 | INFO  | service=auth            | latency_ms=99    | status=ok
2025-06-17 10:46:22 | INFO  | service=payments        | latency_ms=150   | status=ok
2025-06-17 10:46:23 | INFO  | service=payments        | latency_ms=137   | status=ok
2025-06-17 10:46:48 | INFO  | service=notifications   | latency_ms=66    | status=ok
2025-06-17 10:46:51 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 10:46:52 | INFO  | service=auth            | latency_ms=85    | status=ok
2025-06-17 10:47:01 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-17 10:47:03 | INFO  | service=payments        | latency_ms=236   | status=ok
2025-06-17 10:47:54 | INFO  | service=notifications   | latency_ms=34    | status=ok
2025-06-17 10:48:02 | INFO  | service=auth            | latency_ms=76    | status=ok
2025-06-17 10:48:12 | INFO  | service=auth            | latency_ms=123   | status=ok
2025-06-17 10:48:16 | INFO  | service=notifications   | latency_ms=36    | status=ok
2025-06-17 10:48:18 | INFO  | service=notifications   | latency_ms=18    | status=ok
2025-06-17 10:48:24 | INFO  | service=payments        | latency_ms=136   | status=ok
2025-06-17 10:48:26 | INFO  | service=auth            | latency_ms=109   | status=ok
2025-06-17 10:49:01 | INFO  | service=notifications   | latency_ms=55    | status=ok
2025-06-17 10:49:19 | INFO  | service=notifications   | latency_ms=47    | status=ok
2025-06-17 10:49:28 | INFO  | service=notifications   | latency_ms=39    | status=ok
2025-06-17 10:50:05 | INFO  | service=auth            | latency_ms=94    | status=ok
2025-06-17 10:50:07 | INFO  | service=auth            | latency_ms=54    | status=ok
2025-06-17 10:50:10 | INFO  | service=payments        | latency_ms=218   | status=ok
2025-06-17 10:50:15 | INFO  | service=auth            | latency_ms=58    | status=ok
2025-06-17 10:50:18 | INFO  | service=payments        | latency_ms=146   | status=ok
2025-06-17 10:50:19 | INFO  | service=payments        | latency_ms=161   | status=ok
2025-06-17 10:50:30 | INFO  | service=auth            | latency_ms=68    | status=ok
2025-06-17 10:51:40 | INFO  | service=payments        | latency_ms=197   | status=ok
2025-06-17 10:51:41 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-17 10:51:43 | WARN  | service=notifications   | latency_ms=1     | status=retry
2025-06-17 10:52:01 | INFO  | service=auth            | latency_ms=55    | status=ok
2025-06-17 10:52:02 | INFO  | service=notifications   | latency_ms=42    | status=ok
2025-06-17 10:52:02 | INFO  | service=notifications   | latency_ms=80    | status=ok
2025-06-17 10:52:26 | INFO  | service=notifications   | latency_ms=28    | status=ok
2025-06-17 10:52:36 | INFO  | service=auth            | latency_ms=84    | status=ok
2025-06-17 10:52:55 | INFO  | service=auth            | latency_ms=124   | status=ok
2025-06-17 10:53:06 | INFO  | service=payments        | latency_ms=121   | status=ok
2025-06-17 10:53:13 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 10:53:23 | INFO  | service=payments        | latency_ms=151   | status=ok
2025-06-17 10:53:26 | INFO  | service=notifications   | latency_ms=39    | status=ok
2025-06-17 10:53:40 | INFO  | service=payments        | latency_ms=151   | status=ok
2025-06-17 10:53:45 | ERROR | service=payments        | latency_ms=517   | status=error
2025-06-17 10:54:07 | INFO  | service=auth            | latency_ms=161   | status=ok
2025-06-17 10:54:12 | INFO  | service=auth            | latency_ms=105   | status=ok
2025-06-17 10:54:17 | INFO  | service=notifications   | latency_ms=72    | status=ok
2025-06-17 10:54:24 | INFO  | service=auth            | latency_ms=94    | status=ok
2025-06-17 10:54:35 | INFO  | service=payments        | latency_ms=103   | status=ok
2025-06-17 10:54:42 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 10:54:45 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-17 10:54:45 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-17 10:55:21 | INFO  | service=payments        | latency_ms=257   | status=ok
2025-06-17 10:55:32 | WARN  | service=notifications   | latency_ms=64    | status=retry
2025-06-17 10:55:51 | INFO  | service=notifications   | latency_ms=87    | status=ok
2025-06-17 10:55:53 | INFO  | service=notifications   | latency_ms=41    | status=ok
2025-06-17 10:56:17 | INFO  | service=payments        | latency_ms=134   | status=ok
2025-06-17 10:56:27 | INFO  | service=payments        | latency_ms=178   | status=ok
2025-06-17 10:56:42 | INFO  | service=auth            | latency_ms=123   | status=ok
2025-06-17 10:56:45 | INFO  | service=payments        | latency_ms=90    | status=ok
2025-06-17 10:56:56 | INFO  | service=payments        | latency_ms=75    | status=ok
2025-06-17 10:56:59 | INFO  | service=payments        | latency_ms=205   | status=ok
2025-06-17 10:57:05 | INFO  | service=notifications   | latency_ms=41    | status=ok
2025-06-17 10:57:10 | INFO  | service=payments        | latency_ms=200   | status=ok
2025-06-17 10:57:42 | INFO  | service=payments        | latency_ms=256   | status=ok
2025-06-17 10:58:14 | INFO  | service=auth            | latency_ms=63    | status=ok
2025-06-17 10:58:21 | WARN  | service=auth            | latency_ms=23    | status=retry
2025-06-17 10:58:58 | INFO  | service=notifications   | latency_ms=90    | status=ok
2025-06-17 10:59:00 | INFO  | service=auth            | latency_ms=50    | status=ok
2025-06-17 10:59:04 | INFO  | service=payments        | latency_ms=136   | status=ok
2025-06-17 10:59:55 | WARN  | service=payments        | latency_ms=266   | status=retry
2025-06-17 11:00:29 | INFO  | service=notifications   | latency_ms=42    | status=ok
2025-06-17 11:00:32 | INFO  | service=auth            | latency_ms=78    | status=ok
2025-06-17 11:00:41 | INFO  | service=auth            | latency_ms=94    | status=ok
2025-06-17 11:00:41 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-17 11:00:49 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-17 11:01:05 | INFO  | service=notifications   | latency_ms=80    | status=ok
2025-06-17 11:01:57 | INFO  | service=auth            | latency_ms=15    | status=ok
2025-06-17 11:02:14 | INFO  | service=auth            | latency_ms=102   | status=ok
2025-06-17 11:02:18 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-17 11:02:34 | INFO  | service=auth            | latency_ms=121   | status=ok
2025-06-17 11:03:17 | INFO  | service=auth            | latency_ms=84    | status=ok
2025-06-17 11:04:04 | INFO  | service=auth            | latency_ms=59    | status=ok
2025-06-17 11:04:35 | INFO  | service=auth            | latency_ms=99    | status=ok
2025-06-17 11:04:39 | INFO  | service=auth            | latency_ms=106   | status=ok
2025-06-17 11:04:42 | INFO  | service=notifications   | latency_ms=62    | status=ok
2025-06-17 11:04:53 | INFO  | service=auth            | latency_ms=49    | status=ok
2025-06-17 11:05:05 | INFO  | service=notifications   | latency_ms=40    | status=ok
2025-06-17 11:05:37 | INFO  | service=notifications   | latency_ms=49    | status=ok
2025-06-17 11:06:19 | INFO  | service=payments        | latency_ms=197   | status=ok
2025-06-17 11:06:24 | INFO  | service=auth            | latency_ms=102   | status=ok
2025-06-17 11:07:12 | INFO  | service=auth            | latency_ms=19    | status=ok
2025-06-17 11:07:43 | INFO  | service=payments        | latency_ms=220   | status=ok
2025-06-17 11:08:32 | INFO  | service=payments        | latency_ms=182   | status=ok
2025-06-17 11:08:58 | INFO  | service=auth            | latency_ms=54    | status=ok
2025-06-17 11:09:09 | INFO  | service=auth            | latency_ms=57    | status=ok
2025-06-17 11:09:48 | INFO  | service=payments        | latency_ms=187   | status=ok
2025-06-17 11:10:05 | INFO  | service=payments        | latency_ms=1     | status=ok
2025-06-17 11:10:29 | INFO  | service=notifications   | latency_ms=35    | status=ok
2025-06-17 11:10:29 | INFO  | service=auth            | latency_ms=53    | status=ok
2025-06-17 11:10:56 | INFO  | service=auth            | latency_ms=95    | status=ok
2025-06-17 11:12:02 | INFO  | service=auth            | latency_ms=55    | status=ok
2025-06-17 11:12:28 | INFO  | service=payments        | latency_ms=187   | status=ok
2025-06-17 11:12:33 | WARN  | service=auth            | latency_ms=126   | status=retry
2025-06-17 11:12:44 | INFO  | service=payments        | latency_ms=259   | status=ok
2025-06-17 11:12:44 | ERROR | service=payments        | latency_ms=1124  | status=timeout

2025-06-17 11:12:57 | INFO  | service=auth            | latency_ms=65    | status=ok
2025-06-17 11:13:55 | INFO  | service=payments        | latency_ms=232   | status=ok
2025-06-17 11:14:43 | INFO  | service=auth            | latency_ms=72    | status=ok
2025-06-17 11:15:09 | INFO  | service=payments        | latency_ms=188   | status=ok
2025-06-17 11:15:37 | INFO  | service=auth            | latency_ms=92    | status=ok
2025-06-17 11:15:40 | INFO  | service=payments        | latency_ms=164   | status=ok
2025-06-17 11:15:42 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-17 11:17:03 | INFO  | service=notifications   | latency_ms=46    | status=ok
2025-06-17 11:17:08 | INFO  | service=auth            | latency_ms=98    | status=ok
2025-06-17 11:17:24 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-17 11:17:50 | INFO  | service=notifications   | latency_ms=70    | status=ok
2025-06-17 11:17:59 | INFO  | service=payments        | latency_ms=115   | status=ok
2025-06-17 11:18:05 | INFO  | service=payments        | latency_ms=226   | status=ok
2025-06-17 11:18:22 | INFO  | service=notifications   | latency_ms=67    | status=ok
2025-06-17 11:18:36 | INFO  | service=payments        | latency_ms=253   | status=ok
2025-06-17 11:18:41 | INFO  | service=notifications   | latency_ms=27    | status=ok
2025-06-17 11:18:42 | INFO  | service=auth            | latency_ms=60    | status=ok
??? | ERROR | service=??? | latency_ms=NaN |
2025-06-17 11:18:55 | INFO  | service=notifications   | latency_ms=69    | status=ok
2025-06-17 11:19:15 | INFO  | service=notifications   | latency_ms=34    | status=ok
2025-06-17 11:19:34 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-17 11:19:46 | INFO  | service=auth            | latency_ms=127   | status=ok
2025-06-17 11:20:20 | INFO  | service=auth            | latency_ms=78    | status=ok
2025-06-17 11:20:29 | INFO  | service=payments        | latency_ms=156   | status=ok
2025-06-17 11:21:03 | WARN  | service=notifications   | latency_ms=32    | status=retry
2025-06-17 11:21:43 | INFO  | service=payments        | latency_ms=219   | status=ok
2025-06-17 11:21:43 | INFO  | service=auth            | latency_ms=40    | status=ok
2025-06-17 11:21:51 | ERROR | service=payments        | latency_ms=377   | status=timeout
2025-06-17 11:22:01 | INFO  | service=payments        | latency_ms=219   | status=ok
2025-06-17 11:22:02 | INFO | broken
2025-06-17 11:22:03 | INFO  | service=notifications   | latency_ms=75    | status=ok
2025-06-17 11:22:10 | INFO  | service=auth            | latency_ms=100   | status=ok
2025-06-17 11:22:49 | INFO  | service=auth            | latency_ms=58    | status=ok
2025-06-17 11:23:19 | INFO  | service=payments        | latency_ms=270   | status=ok
2025-06-17 11:23:31 | INFO  | service=payments        | latency_ms=182   | status=ok
2025-06-17 11:23:47 | INFO  | service=auth            | latency_ms=42    | status=ok
2025-06-17 11:24:03 | INFO  | service=notifications   | latency_ms=46    | status=ok
2025-06-17 11:24:13 | INFO  | service=notifications   | latency_ms=78    | status=ok
2025-06-17 11:24:55 | INFO  | service=payments        | latency_ms=209   | status=ok
2025-06-17 11:25:13 | INFO  | service=auth            | latency_ms=80    | status=ok
2025-06-17 11:25:24 | INFO  | service=payments        | latency_ms=298   | status=ok
2025-06-17 11:25:26 | INFO  | service=notifications   | latency_ms=21    | status=ok
2025-06-17 11:26:05 | INFO  | service=auth            | latency_ms=41    | status=ok
2025-06-17 11:26:06 | INFO  | service=notifications   | latency_ms=17    | status=ok
2025-06-17 11:26:24 | INFO  | service=payments        | latency_ms=222   | status=ok
2025-06-17 11:26:42 | INFO  | service=notifications   | latency_ms=53    | status=ok
2025-06-17 11:26:54 | INFO  | service=notifications   | latency_ms=80    | status=ok
2025-06-17 11:27:08 | INFO  | service=auth            | latency_ms=87    | status=ok
2025-06-17 11:27:08 | INFO  | service=auth            | latency_ms=67    | status=ok
2025-06-17 11:27:08 | INFO  | service=auth            | latency_ms=80    | status=ok
2025-06-17 11:27:19 | ERROR | service=auth            | latency_ms=359   | status=timeout
2025-06-17 11:27:35 | INFO  | service=auth            | latency_ms=29    | status=ok
2025-06-17 11:27:35 | INFO  | service=payments        | latency_ms=362   | status=ok
2025-06-17 11:27:41 | INFO  | service=auth            | latency_ms=95    | status=ok
2025-06-17 11:27:43 | INFO  | service=payments        | latency_ms=212   | status=ok
2025-06-17 11:27:52 | INFO  | service=auth            | latency_ms=98    | status=ok
2025-06-17 11:28:04 | INFO  | service=auth            | latency_ms=101   | status=ok
2025-06-17 11:28:13 | INFO  | service=auth            | latency_ms=75    | status=ok
2025-06-17 11:28:51 | INFO  | service=auth            | latency_ms=61    | status=ok
2025-06-17 11:29:16 | INFO  | service=payments        | latency_ms=235   | status=ok
2025-06-17 11:30:00 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 11:30:49 | ERROR | service=notifications   | latency_ms=143   | status=timeout
2025-06-17 11:31:11 | INFO  | service=notifications   | latency_ms=78    | status=ok
2025-06-17 11:31:32 | INFO  | service=payments        | latency_ms=217   | status=ok
2025-06-17 11:31:32 | INFO  | service=auth            | latency_ms=101   | status=ok
2025-06-17 11:31:34 | INFO  | service=payments        | latency_ms=283   | status=ok

2025-06-17 11:32:01 | INFO  | service=payments        | latency_ms=201   | status=ok
2025-06-17 11:32:15 | INFO  | service=payments        | latency_ms=219   | status=ok
2025-06-17 11:34:38 | INFO  | service=payments        | latency_ms=248   | status=ok
2025-06-17 11:34:42 | INFO  | service=notifications   | latency_ms=35    | status=ok
2025-06-17 11:35:00 | INFO  | service=auth            | latency_ms=81    | status=ok
2025-06-17 11:35:07 | INFO  | service=auth            | latency_ms=83    | status=ok
2025-06-17 11:35:30 | INFO  | service=notifications   | latency_ms=30    | status=ok
2025-06-17 11:35:32 | INFO  | service=payments        | latency_ms=339   | status=ok
2025-06-17 11:35:40 | INFO  | service=auth            | latency_ms=37    | status=ok
2025-06-17 11:35:44 | INFO  | service=payments        | latency_ms=122   | status=ok
2025-06-17 11:35:45 | INFO  | service=notifications   | latency_ms=76    | status=ok
2025-06-17 11:36:04 | ERROR | service=auth            | latency_ms=340   | status=error
2025-06-17 11:36:07 | INFO  | service=payments        | latency_ms=138   | status=ok
2025-06-17 11:36:13 | INFO  | service=notifications   | latency_ms=62    | status=ok
2025-06-17 11:36:27 | WARN  | service=auth            | latency_ms=124   | status=retry
2025-06-17 11:36:41 | INFO  | service=payments        | latency_ms=198   | status=ok
2025-06-17 11:37:20 | INFO  | service=notifications   | latency_ms=101   | status=ok
2025-06-17 11:37:30 | ERROR | service=payments        | latency_ms=356   | status=timeout
2025-06-17 11:37:35 | INFO  | service=payments        | latency_ms=241   | status=ok
2025-06-17 11:37:48 | INFO  | service=auth            | latency_ms=114   | status=ok

2025-06-17 11:37:56 | INFO  | service=notifications   | latency_ms=67    | status=ok
2025-06-17 11:38:02 | INFO  | service=notifications   | latency_ms=45    | status=ok
2025-06-17 11:38:06 | INFO  | service=payments        | latency_ms=182   | status=ok
2025-06-17 11:38:51 | INFO  | service=payments        | latency_ms=226   | status=ok
2025-06-17 11:39:04 | INFO  | service=payments        | latency_ms=248   | status=ok
2025-06-17 11:39:34 | INFO  | service=auth            | latency_ms=98    | status=ok
2025-06-17 11:39:45 | INFO  | service=notifications   | latency_ms=70    | status=ok
2025-06-17 11:39:50 | INFO  | service=notifications   | latency_ms=29    | status=ok
2025-06-17 11:40:01 | INFO  | service=notifications   | latency_ms=45    | status=ok
2025-06-17 11:40:05 | INFO  | service=notifications   | latency_ms=31    | status=ok
2025-06-17 11:40:13 | INFO  | service=payments        | latency_ms=176   | status=ok
2025-06-17 11:40:33 | INFO  | service=payments        | latency_ms=260   | status=ok
2025-06-17 11:40:35 | WARN  | service=notifications   | latency_ms=52    | status=retry
2025-06-17 11:40:54 | INFO  | service=notifications   | latency_ms=102   | status=ok
??? | ERROR | service=??? | latency_ms=NaN |
2025-06-17 11:41:43 | INFO  | service=payments        | latency_ms=211   | status=ok
2025-06-17 11:42:06 | INFO  | service=auth            | latency_ms=81    | status=ok
2025-06-17 11:42:38 | INFO  | service=auth            | latency_ms=83    | status=ok
2025-06-17 11:42:47 | ERROR | service=auth            | latency_ms=247   | status=timeout
2025-06-17 11:43:01 | INFO  | service=auth            | latency_ms=78    | status=ok
2025-06-17 11:43:13 | INFO  | service=notifications   | latency_ms=72    | status=ok
2025-06-17 11:43:28 | INFO  | service=auth            | latency_ms=83    | status=ok
2025-06-17 11:43:38 | INFO  | service=auth            | latency_ms=56    | status=ok
2025-06-17 11:43:41 | INFO  | service=notifications   | latency_ms=31    | status=ok
2025-06-17 11:43:46 | INFO  | service=payments        | latency_ms=172   | status=ok
2025-06-17 11:43:47 | INFO  | service=notifications   | latency_ms=51    | status=ok
2025-06-17 11:43:49 | INFO  | service=auth            | latency_ms=115   | status=ok
2025-06-17 11:44:11 | INFO  | service=payments        | latency_ms=119   | status=ok
2025-06-17 11:44:25 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-17 11:44:45 | INFO  | service=notifications   | latency_ms=52    | status=ok
2025-06-17 11:44:51 | WARN  | service=notifications   | latency_ms=13    | status=retry
2025-06-17 11:45:02 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-17 11:45:10 | WARN  | service=notifications   | latency_ms=36    | status=retry
2025-06-17 11:45:24 | INFO  | service=auth            | latency_ms=56    | status=ok
2025-06-17 11:45:30 | ERROR | service=notifications   | latency_ms=226   | status=timeout
2025-06-17 11:45:31 | ERROR | service=notifications   | latency_ms=150   | status=error
2025-06-17 11:45:54 | INFO  | service=payments        | latency_ms=166   | status=ok
2025-06-17 11:45:54 | INFO  | service=payments        | latency_ms=225   | status=ok
2025-06-17 11:45:55 | INFO  | service=payments        | latency_ms=303   | status=ok
2025-06-17 11:45:57 | ERROR | service=notifications   | latency_ms=191   | status=error
2025-06-17 11:46:34 | INFO  | service=payments        | latency_ms=84    | status=ok
2025-06-17 11:46:45 | INFO  | service=auth            | latency_ms=97    | status=ok
2025-06-17 11:47:04 | INFO  | service=auth            | latency_ms=74    | status=ok
2025-06-17 11:47:14 | INFO  | service=payments        | latency_ms=209   | status=ok
2025-06-17 11:47:20 | INFO  | service=notifications   | latency_ms=42    | status=ok
2025-06-17 11:48:07 | INFO  | service=payments        | latency_ms=207   | status=ok
2025-06-17 11:48:12 | INFO  | service=notifications   | latency_ms=53    | status=ok

2025-06-17 11:48:19 | INFO  | service=auth            | latency_ms=62    | status=ok
2025-06-17 11:48:28 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-17 11:48:36 | INFO  | service=auth            | latency_ms=66    | status=ok
2025-06-17 11:48:52 | INFO  | service=payments        | latency_ms=214   | status=ok
2025-06-17 11:49:17 | ERROR | service=payments        | latency_ms=1072  | status=timeout
2025-06-17 11:49:25 | INFO  | service=notifications   | latency_ms=67    | status=ok
2025-06-17 11:49:42 | INFO  | service=auth            | latency_ms=65    | status=ok
2025-06-17 11:49:49 | INFO  | service=notifications   | latency_ms=55    | status=ok
2025-06-17 11:49:50 | INFO  | service=notifications   | latency_ms=69    | status=ok
2025-06-17 11:49:53 | INFO  | service=notifications   | latency_ms=73    | status=ok
2025-06-17 11:50:00 | INFO  | service=payments        | latency_ms=196   | status=ok
2025-06-17 11:50:09 | INFO  | service=auth            | latency_ms=73    | status=ok
2025-06-17 11:50:30 | INFO  | service=payments        | latency_ms=211   | status=ok
2025-06-17 11:50:46 | ERROR | service=payments        | latency_ms=390   | status=error
2025-06-17 11:51:06 | INFO | broken
2025-06-17 11:51:27 | INFO  | service=payments        | latency_ms=188   | status=ok
2025-06-17 11:51:29 | INFO  | service=notifications   | latency_ms=64    | status=ok
2025-06-17 11:51:32 | INFO  | service=payments        | latency_ms=238   | status=ok
2025-06-17 11:51:52 | INFO  | service=payments        | latency_ms=183   | status=ok
2025-06-17 11:52:25 | INFO  | service=payments        | latency_ms=213   | status=ok
2025-06-17 11:52:29 | INFO  | service=notifications   | latency_ms=33    | status=ok
2025-06-17 11:52:51 | INFO  | service=auth            | latency_ms=101   | status=ok
2025-06-17 11:52:56 | INFO  | service=notifications   | latency_ms=48    | status=ok
2025-06-17 11:53:06 | INFO  | service=payments        | latency_ms=183   | status=ok
2025-06-17 11:53:18 | INFO  | service=auth            | latency_ms=69    | status=ok
2025-06-17 11:53:35 | INFO  | service=payments        | latency_ms=196   | status=ok
2025-06-17 11:53:50 | INFO  | service=auth            | latency_ms=66    | status=ok
2025-06-17 11:53:52 | INFO  | service=auth            | latency_ms=99    | status=ok
2025-06-17 11:54:08 | INFO  | service=payments        | latency_ms=176   | status=ok
2025-06-17 11:54:24 | INFO  | service=payments        | latency_ms=295   | status=ok
2025-06-17 11:54:27 | INFO  | service=notifications   | latency_ms=79    | status=ok
2025-06-17 11:54:48 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-17 11:55:04 | INFO  | service=payments        | latency_ms=204   | status=ok
2025-06-17 11:55:11 | WARN  | service=notifications   | latency_ms=36    | status=retry
2025-06-17 11:55:12 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-17 11:55:23 | INFO  | service=notifications   | latency_ms=90    | status=ok
2025-06-17 11:55:34 | INFO  | service=auth            | latency_ms=70    | status=ok
2025-06-17 11:56:14 | INFO  | service=payments        | latency_ms=221   | status=ok
2025-06-17 11:56:46 | INFO  | service=auth            | latency_ms=96    | status=ok
2025-06-17 11:56:50 | INFO  | service=payments        | latency_ms=139   | status=ok
2025-06-17 11:57:07 | INFO  | service=notifications   | latency_ms=32    | status=ok
2025-06-17 11:57:13 | ERROR | service=payments        | latency_ms=484   | status=error
2025-06-17 11:57:32 | INFO  | service=auth            | latency_ms=53    | status=ok
2025-06-17 11:57:37 | INFO  | service=notifications   | latency_ms=1     | status=ok
2025-06-17 11:57:40 | INFO  | service=auth            | latency_ms=96    | status=ok
2025-06-17 11:57:56 | INFO  | service=auth            | latency_ms=141   | status=ok
2025-06-17 11:58:09 | INFO  | service=notifications   | latency_ms=52    | status=ok
2025-06-17 11:58:28 | INFO  | service=notifications   | latency_ms=21    | status=ok
2025-06-17 11:58:41 | INFO  | service=payments        | latency_ms=161   | status=ok
2025-06-17 11:59:00 | INFO  | service=notifications   | latency_ms=40    | status=ok
2025-06-17 11:59:13 | INFO  | service=auth            | latency_ms=49    | status=ok
2025-06-17 11:59:35 | INFO  | service=notifications   | latency_ms=67    | status=ok
2025-06-17 11:59:36 | INFO  | service=auth            | latency_ms=104   | status=ok
2025-06-17 11:59:40 | INFO  | service=auth            | latency_ms=45    | status=ok
2025-06-17 11:59:42 | INFO  | service=payments        | latency_ms=243   | status=ok
2025-06-17 11:59:44 | ERROR | service=notifications   | latency_ms=246   | status=error
2025-06-17 11:59:46 | INFO  | service=payments        | latency_ms=314   | status=ok
2025-06-17 11:59:48 | INFO  | service=auth            | latency_ms=165   | status=ok
2025-06-17 12:00:24 | INFO  | service=notifications   | latency_ms=31    | status=ok
2025-06-17 12:00:24 | INFO  | service=auth            | latency_ms=164   | status=ok
2025-06-17 12:00:29 | INFO  | service=payments        | latency_ms=178   | status=ok
2025-06-17 12:00:30 | INFO  | service=auth            | latency_ms=62    | status=ok
2025-06-17 12:00:30 | INFO  | service=notifications   | latency_ms=56    | status=ok
2025-06-17 12:00:38 | INFO  | service=notifications   | latency_ms=38    | status=ok
2025-06-17 12:00:42 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 12:01:28 | INFO  | service=notifications   | latency_ms=23    | status=ok
2025-06-17 12:01:32 | INFO  | service=auth            | latency_ms=72    | status=ok
2025-06-17 12:02:39 | INFO  | service=payments        | latency_ms=277   | status=ok
2025-06-17 12:03:07 | INFO  | service=auth            | latency_ms=78    | status=ok
2025-06-17 12:03:48 | INFO  | service=auth            | latency_ms=84    | status=ok
2025-06-17 12:03:56 | INFO  | service=auth            | latency_ms=94    | status=ok
2025-06-17 12:04:09 | INFO  | service=auth            | latency_ms=115   | status=ok
2025-06-17 12:04:35 | INFO  | service=auth            | latency_ms=30    | status=ok
2025-06-17 12:04:41 | INFO  | service=payments        | latency_ms=235   | status=ok
2025-06-17 12:05:30 | INFO  | service=notifications   | latency_ms=44    | status=ok
2025-06-17 12:05:34 | INFO  | service=notifications   | latency_ms=53    | status=ok
2025-06-17 12:05:50 | INFO  | service=notifications   | latency_ms=71    | status=ok
2025-06-17 12:05:50 | INFO  | service=notifications   | latency_ms=26    | status=ok
2025-06-17 12:06:09 | INFO  | service=notifications   | latency_ms=29    | status=ok
2025-06-17 12:06:32 | INFO  | service=payments        | latency_ms=83    | status=ok
2025-06-17 12:07:41 | INFO  | service=notifications   | latency_ms=39    | status=ok
2025-06-17 12:08:03 | INFO  | service=payments        | latency_ms=279   | status=ok
2025-06-17 12:08:12 | INFO  | service=payments        | latency_ms=192   | status=ok
2025-06-17 12:08:25 | INFO  | service=payments        | latency_ms=119   | status=ok
2025-06-17 12:08:27 | INFO  | service=payments        | latency_ms=170   | status=ok
2025-06-17 12:09:13 | INFO  | service=auth            | latency_ms=35    | status=ok
2025-06-17 12:09:27 | INFO  | service=notifications   | latency_ms=27    | status=ok
2025-06-17 12:09:59 | INFO  | service=notifications   | latency_ms=57    | status=ok
2025-06-17 12:10:23 | WARN  | service=notifications   | latency_ms=26    | status=retry
2025-06-17 12:10:32 | INFO  | service=payments        | latency_ms=266   | status=ok
2025-06-17 12:10:47 | INFO  | service=notifications   | latency_ms=48    | status=ok
2025-06-17 12:11:05 | INFO  | service=auth            | latency_ms=82    | status=ok
2025-06-17 12:11:28 | INFO  | service=payments        | latency_ms=183   | status=ok
2025-06-17 12:11:54 | INFO  | service=notifications   | latency_ms=65    | status=ok
2025-06-17 12:13:14 | INFO  | service=notifications   | latency_ms=65    | status=ok
2025-06-17 12:13:15 | INFO  | service=notifications   | latency_ms=56    | status=ok
2025-06-17 12:13:31 | WARN  | service=payments        | latency_ms=233   | status=retry
2025-06-17 12:13:33 | INFO  | service=payments        | latency_ms=187   | status=ok
2025-06-17 12:13:59 | ERROR | service=notifications   | latency_ms=156   | status=timeout
2025-06-17 12:14:08 | INFO  | service=notifications   | latency_ms=43    | status=ok
2025-06-17 12:14:13 | INFO  | service=notifications   | latency_ms=50    | status=ok
2025-06-17 12:14:26 | INFO  | service=payments        | latency_ms=183   | status=ok
2025-06-17 12:14:26 | INFO  | service=auth            | latency_ms=66    | status=ok
2025-06-17 12:14:27 | INFO  | service=notifications   | latency_ms=36    | status=ok
2025-06-17 12:14:37 | INFO  | service=notifications   | latency_ms=59    | status=ok
2025-06-17 12:15:10 | INFO  | service=auth            | latency_ms=119   | status=ok
2025-06-17 12:15:15 | INFO  | service=auth            | latency_ms=115   | status=ok
2025-06-17 12:15:29 | INFO  | service=notifications   | latency_ms=24    | status=ok
2025-06-17 12:15:44 | INFO  | service=auth            | latency_ms=118   | status=ok
2025-06-17 12:15:50 | INFO  | service=notifications   | latency_ms=43    | status=ok
